RUN	CDCInvAdj.CDCInvAdjustment	cdcinvadjustment	1698415752842	 	3.9.5
USER	Initial Scenario	START	1698415799502
REQUEST		GET CDC quantity from VTS	1698415799482	1698415799512	OK	 
REQUEST		GET CDC quantity from VTS Redirect 1	1698415799550	1698415799561	OK	 
USER	Initial Scenario	END	1698415799758
USER	CDC Inv Adjustment	START	1698415800413
REQUEST		request testing	1698415800449	1698415800449	OK	 
REQUEST		request testing	1698415800468	1698415800468	OK	 
REQUEST		request testing	1698415800476	1698415800476	OK	 
REQUEST		request testing	1698415800488	1698415800488	OK	 
REQUEST		request testing	1698415800500	1698415800500	OK	 
REQUEST		request testing	1698415800506	1698415800506	OK	 
REQUEST		request testing	1698415800513	1698415800513	OK	 
REQUEST		request testing	1698415800521	1698415800521	OK	 
REQUEST		request testing	1698415800530	1698415800530	OK	 
REQUEST		request testing	1698415800539	1698415800539	OK	 
REQUEST		request testing	1698415800546	1698415800546	OK	 
REQUEST		request testing	1698415800555	1698415800555	OK	 
REQUEST		request testing	1698415800565	1698415800565	OK	 
REQUEST		request testing	1698415800570	1698415800570	OK	 
REQUEST		request testing	1698415800576	1698415800576	OK	 
REQUEST		request testing	1698415800581	1698415800581	OK	 
REQUEST		request testing	1698415800588	1698415800588	OK	 
REQUEST		request testing	1698415800592	1698415800592	OK	 
REQUEST		request testing	1698415800598	1698415800598	OK	 
REQUEST		request testing	1698415800604	1698415800604	OK	 
REQUEST		request testing	1698415800610	1698415800610	OK	 
REQUEST		request testing	1698415800616	1698415800616	OK	 
REQUEST		request testing	1698415800622	1698415800622	OK	 
REQUEST		request testing	1698415800628	1698415800628	OK	 
REQUEST		request testing	1698415800634	1698415800634	OK	 
REQUEST		request testing	1698415800639	1698415800639	OK	 
REQUEST		request testing	1698415800646	1698415800646	OK	 
REQUEST		request testing	1698415800650	1698415800650	OK	 
REQUEST		request testing	1698415800656	1698415800656	OK	 
REQUEST		request testing	1698415800661	1698415800661	OK	 
REQUEST		request testing	1698415800668	1698415800668	OK	 
REQUEST		request testing	1698415800674	1698415800674	OK	 
REQUEST		request testing	1698415800681	1698415800681	OK	 
REQUEST		request testing	1698415800686	1698415800686	OK	 
REQUEST		request testing	1698415800693	1698415800693	OK	 
REQUEST		request testing	1698415800699	1698415800699	OK	 
REQUEST		request testing	1698415800705	1698415800705	OK	 
REQUEST		request testing	1698415800710	1698415800710	OK	 
REQUEST		request testing	1698415800719	1698415800719	OK	 
REQUEST		request testing	1698415800725	1698415800725	OK	 
REQUEST		request testing	1698415800735	1698415800735	OK	 
REQUEST		request testing	1698415800740	1698415800740	OK	 
REQUEST		request testing	1698415800747	1698415800747	OK	 
REQUEST		request testing	1698415800753	1698415800753	OK	 
REQUEST		request testing	1698415800760	1698415800760	OK	 
REQUEST		request testing	1698415800766	1698415800766	OK	 
REQUEST		request testing	1698415800778	1698415800778	OK	 
REQUEST		request testing	1698415800785	1698415800785	OK	 
