RUN	StoreInvAdj.StoreInvAdjustment	storeinvadjustment	1698046702665	 	3.9.5
USER	Initial Scenario	START	1698046706310
REQUEST		GET Store quantity from VTS	1698046706291	1698046706321	OK	 
REQUEST		GET Store quantity from VTS Redirect 1	1698046706340	1698046706349	OK	 
USER	Initial Scenario	END	1698046706468
USER	CDC Inv Adjustment	START	1698046707194
REQUEST		request testing	1698046707347	1698046707347	OK	 
REQUEST		request testing	1698046707386	1698046707386	OK	 
REQUEST		request testing	1698046707439	1698046707439	OK	 
REQUEST		request testing	1698046707503	1698046707503	OK	 
REQUEST		request testing	1698046707540	1698046707540	OK	 
REQUEST		request testing	1698046707566	1698046707566	OK	 
REQUEST		request testing	1698046707601	1698046707601	OK	 
REQUEST		request testing	1698046707651	1698046707651	OK	 
REQUEST		request testing	1698046707689	1698046707689	OK	 
REQUEST		request testing	1698046707711	1698046707711	OK	 
REQUEST		request testing	1698046707735	1698046707735	OK	 
REQUEST		request testing	1698046707766	1698046707766	OK	 
REQUEST		request testing	1698046707793	1698046707793	OK	 
REQUEST		request testing	1698046707826	1698046707826	OK	 
REQUEST		request testing	1698046707860	1698046707860	OK	 
REQUEST		request testing	1698046707880	1698046707880	OK	 
REQUEST		request testing	1698046707900	1698046707900	OK	 
REQUEST		request testing	1698046707919	1698046707919	OK	 
REQUEST		request testing	1698046707938	1698046707938	OK	 
REQUEST		request testing	1698046707957	1698046707957	OK	 
REQUEST		request testing	1698046707990	1698046707990	OK	 
REQUEST		request testing	1698046708028	1698046708028	OK	 
REQUEST		request testing	1698046708060	1698046708060	OK	 
REQUEST		request testing	1698046708088	1698046708088	OK	 
REQUEST		request testing	1698046708123	1698046708123	OK	 
REQUEST		request testing	1698046708228	1698046708228	OK	 
REQUEST		request testing	1698046708277	1698046708277	OK	 
REQUEST		request testing	1698046708345	1698046708345	OK	 
REQUEST		request testing	1698046708376	1698046708376	OK	 
REQUEST		request testing	1698046708402	1698046708402	OK	 
REQUEST		request testing	1698046708425	1698046708425	OK	 
REQUEST		request testing	1698046708448	1698046708448	OK	 
REQUEST		request testing	1698046708468	1698046708468	OK	 
REQUEST		request testing	1698046708488	1698046708488	OK	 
REQUEST		request testing	1698046708511	1698046708511	OK	 
REQUEST		request testing	1698046708532	1698046708532	OK	 
REQUEST		request testing	1698046708553	1698046708553	OK	 
REQUEST		request testing	1698046708582	1698046708582	OK	 
REQUEST		request testing	1698046708618	1698046708618	OK	 
REQUEST		request testing	1698046708676	1698046708676	OK	 
REQUEST		request testing	1698046708712	1698046708712	OK	 
REQUEST		request testing	1698046708755	1698046708755	OK	 
REQUEST		request testing	1698046708783	1698046708783	OK	 
REQUEST		request testing	1698046708802	1698046708802	OK	 
REQUEST		request testing	1698046708821	1698046708821	OK	 
REQUEST		request testing	1698046708842	1698046708842	OK	 
REQUEST		request testing	1698046708864	1698046708864	OK	 
REQUEST		request testing	1698046708899	1698046708899	OK	 
REQUEST		request testing	1698046708922	1698046708922	OK	 
REQUEST		request testing	1698046708980	1698046708980	OK	 
REQUEST		request testing	1698046708998	1698046708998	OK	 
REQUEST		request testing	1698046709022	1698046709022	OK	 
REQUEST		request testing	1698046709043	1698046709043	OK	 
REQUEST		request testing	1698046709062	1698046709062	OK	 
REQUEST		request testing	1698046709087	1698046709087	OK	 
REQUEST		request testing	1698046709119	1698046709119	OK	 
REQUEST		request testing	1698046709143	1698046709143	OK	 
REQUEST		request testing	1698046709234	1698046709234	OK	 
REQUEST		request testing	1698046709308	1698046709308	OK	 
REQUEST		request testing	1698046709346	1698046709346	OK	 
REQUEST		request testing	1698046709410	1698046709410	OK	 
REQUEST		request testing	1698046709461	1698046709461	OK	 
REQUEST		request testing	1698046709510	1698046709510	OK	 
REQUEST		request testing	1698046709537	1698046709537	OK	 
REQUEST		request testing	1698046709558	1698046709558	OK	 
REQUEST		request testing	1698046709580	1698046709580	OK	 
REQUEST		request testing	1698046709634	1698046709634	OK	 
REQUEST		request testing	1698046709700	1698046709700	OK	 
REQUEST		request testing	1698046709772	1698046709772	OK	 
REQUEST		request testing	1698046709810	1698046709810	OK	 
REQUEST		request testing	1698046709851	1698046709851	OK	 
REQUEST		request testing	1698046709869	1698046709869	OK	 
REQUEST		request testing	1698046709893	1698046709893	OK	 
REQUEST		request testing	1698046709915	1698046709915	OK	 
REQUEST		request testing	1698046709935	1698046709935	OK	 
REQUEST		request testing	1698046709970	1698046709970	OK	 
REQUEST		request testing	1698046710013	1698046710013	OK	 
REQUEST		request testing	1698046710038	1698046710038	OK	 
REQUEST		request testing	1698046710059	1698046710059	OK	 
REQUEST		request testing	1698046710077	1698046710077	OK	 
REQUEST		request testing	1698046710101	1698046710101	OK	 
REQUEST		request testing	1698046710121	1698046710121	OK	 
REQUEST		request testing	1698046710141	1698046710141	OK	 
REQUEST		request testing	1698046710180	1698046710180	OK	 
REQUEST		request testing	1698046710235	1698046710235	OK	 
REQUEST		request testing	1698046710275	1698046710275	OK	 
REQUEST		request testing	1698046710297	1698046710297	OK	 
REQUEST		request testing	1698046710333	1698046710333	OK	 
REQUEST		request testing	1698046710359	1698046710359	OK	 
REQUEST		request testing	1698046710378	1698046710378	OK	 
REQUEST		request testing	1698046710404	1698046710404	OK	 
REQUEST		request testing	1698046710439	1698046710439	OK	 
REQUEST		request testing	1698046710468	1698046710468	OK	 
REQUEST		request testing	1698046710491	1698046710491	OK	 
REQUEST		request testing	1698046710509	1698046710509	OK	 
REQUEST		request testing	1698046710527	1698046710527	OK	 
REQUEST		request testing	1698046710549	1698046710549	OK	 
REQUEST		request testing	1698046710572	1698046710572	OK	 
REQUEST		request testing	1698046710600	1698046710600	OK	 
REQUEST		request testing	1698046710629	1698046710629	OK	 
REQUEST		request testing	1698046710664	1698046710664	OK	 
REQUEST		request testing	1698046710684	1698046710684	OK	 
REQUEST		request testing	1698046710704	1698046710704	OK	 
REQUEST		request testing	1698046710722	1698046710722	OK	 
REQUEST		request testing	1698046710750	1698046710750	OK	 
REQUEST		request testing	1698046710796	1698046710796	OK	 
REQUEST		request testing	1698046710831	1698046710831	OK	 
REQUEST		request testing	1698046710851	1698046710851	OK	 
REQUEST		request testing	1698046710873	1698046710873	OK	 
REQUEST		request testing	1698046710906	1698046710906	OK	 
REQUEST		request testing	1698046710935	1698046710935	OK	 
REQUEST		request testing	1698046710960	1698046710960	OK	 
REQUEST		request testing	1698046710982	1698046710982	OK	 
REQUEST		request testing	1698046710999	1698046710999	OK	 
REQUEST		request testing	1698046711023	1698046711023	OK	 
REQUEST		request testing	1698046711042	1698046711042	OK	 
REQUEST		request testing	1698046711061	1698046711061	OK	 
REQUEST		request testing	1698046711080	1698046711080	OK	 
REQUEST		request testing	1698046711099	1698046711099	OK	 
REQUEST		request testing	1698046711136	1698046711136	OK	 
REQUEST		request testing	1698046711272	1698046711272	OK	 
REQUEST		request testing	1698046711295	1698046711295	OK	 
REQUEST		request testing	1698046711317	1698046711317	OK	 
REQUEST		request testing	1698046711344	1698046711344	OK	 
REQUEST		request testing	1698046711363	1698046711363	OK	 
REQUEST		request testing	1698046711387	1698046711387	OK	 
REQUEST		request testing	1698046711406	1698046711406	OK	 
REQUEST		request testing	1698046711445	1698046711445	OK	 
REQUEST		request testing	1698046711485	1698046711485	OK	 
REQUEST		request testing	1698046711505	1698046711505	OK	 
REQUEST		request testing	1698046711525	1698046711525	OK	 
REQUEST		request testing	1698046711545	1698046711545	OK	 
REQUEST		request testing	1698046711606	1698046711606	OK	 
REQUEST		request testing	1698046711654	1698046711654	OK	 
REQUEST		request testing	1698046711683	1698046711683	OK	 
REQUEST		request testing	1698046711712	1698046711712	OK	 
REQUEST		request testing	1698046711737	1698046711737	OK	 
REQUEST		request testing	1698046711759	1698046711759	OK	 
REQUEST		request testing	1698046711779	1698046711779	OK	 
REQUEST		request testing	1698046711801	1698046711801	OK	 
REQUEST		request testing	1698046711821	1698046711821	OK	 
REQUEST		request testing	1698046711844	1698046711844	OK	 
REQUEST		request testing	1698046711870	1698046711870	OK	 
REQUEST		request testing	1698046711904	1698046711904	OK	 
REQUEST		request testing	1698046711937	1698046711937	OK	 
REQUEST		request testing	1698046711960	1698046711960	OK	 
REQUEST		request testing	1698046711982	1698046711982	OK	 
REQUEST		request testing	1698046712004	1698046712004	OK	 
REQUEST		request testing	1698046712022	1698046712022	OK	 
REQUEST		request testing	1698046712042	1698046712042	OK	 
REQUEST		request testing	1698046712062	1698046712062	OK	 
REQUEST		request testing	1698046712080	1698046712080	OK	 
REQUEST		request testing	1698046712100	1698046712100	OK	 
REQUEST		request testing	1698046712118	1698046712118	OK	 
REQUEST		request testing	1698046712135	1698046712135	OK	 
REQUEST		request testing	1698046712229	1698046712229	OK	 
REQUEST		request testing	1698046712263	1698046712263	OK	 
REQUEST		request testing	1698046712287	1698046712287	OK	 
REQUEST		request testing	1698046712307	1698046712307	OK	 
REQUEST		request testing	1698046712326	1698046712326	OK	 
REQUEST		request testing	1698046712346	1698046712346	OK	 
REQUEST		request testing	1698046712368	1698046712368	OK	 
REQUEST		request testing	1698046712386	1698046712386	OK	 
REQUEST		request testing	1698046712409	1698046712409	OK	 
REQUEST		request testing	1698046712427	1698046712427	OK	 
REQUEST		request testing	1698046712445	1698046712445	OK	 
REQUEST		request testing	1698046712463	1698046712463	OK	 
REQUEST		request testing	1698046712481	1698046712481	OK	 
REQUEST		request testing	1698046712499	1698046712499	OK	 
REQUEST		request testing	1698046712517	1698046712517	OK	 
REQUEST		request testing	1698046712534	1698046712534	OK	 
REQUEST		request testing	1698046712554	1698046712554	OK	 
REQUEST		request testing	1698046712577	1698046712577	OK	 
